catalog_id,title,region,edition,family_key,provisional_work_key,content_type,role,target_field,proposed_company,proposed_company_slug,source_names,company_resolution,current_company,recommended_action,confidence,safe_for_catalog_import,evidence_scope,source_count,sources,source_grades,source_urls,evidence_summary,guardrail,identifier_warning,current_cusa,pricecharting_model_cusa,previous_value,new_company_name,new_company_slug,field_source,reviewed_at,review_batch,publication_status
ps4-anonymous;code-steelbook-launch-edition,Anonymous;Code [SteelBook Launch Edition],PAL España,standard,anonymous code,anonymous code,EDITION_VARIANT,DEVELOPER,developer,Mages.,mages,Mages | MAGES. Inc.,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE,3,STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/2291020 | https://www.wikidata.org/wiki/Q22906387,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Mages.,mages,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-aragami,Aragami,PAL España,standard,aragami,aragami,GAME_OR_UNKNOWN,DEVELOPER,developer,Lince Works,lince-works,Lince Works,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/280160 | https://www.wikidata.org/wiki/Q24060066 | https://gamesdb.launchbox-app.com/games/details/207762,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA04811_00,,,Lince Works,lince-works,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-aragami-signature-edition,Aragami [Signature Edition],PAL España,standard,aragami,aragami,GAME_OR_UNKNOWN,DEVELOPER,developer,Lince Works,lince-works,Lince Works,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/280160 | https://www.wikidata.org/wiki/Q24060066 | https://gamesdb.launchbox-app.com/games/details/207762,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Lince Works,lince-works,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-iv-black-flag-playstation-hits,Assassin's Creed IV: Black Flag [PlayStation Hits],PAL España,standard,assassin s creed iv black flag,assassin s creed iv black flag,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Montreal,ubisoft-montreal,Ubisoft Montreal,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/assassin%27s-creed-iv-black-flag-playstation-hits | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://gamesdb.launchbox-app.com/games/details/18150,La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | LaunchBox registra esta desarrolladora para su ficha de PS4.,No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Montreal,ubisoft-montreal,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-odyssey,Assassin's Creed Odyssey,PAL España,standard,assassin s creed odyssey,assassin s creed odyssey,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/812140 | https://gamesdb.launchbox-app.com/games/details/160210,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,CUSA09303_00,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-odyssey-gold-edition,Assassin's Creed Odyssey [Gold Edition],PAL España,standard,assassin s creed odyssey,assassin s creed odyssey,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/assassin%27s-creed-odyssey-gold-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/812140 | https://gamesdb.launchbox-app.com/games/details/160210,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,CUSA09303_00,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-odyssey-limited-edition,Assassin's Creed Odyssey [Limited Edition],PAL España,standard,assassin s creed odyssey,assassin s creed odyssey,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | PRICECHARTING_EXACT_PAL_PAGE | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_EXACT_PHYSICAL | B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://www.pricecharting.com/game/pal-playstation-4/assassin%27s-creed-odyssey-limited-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/812140 | https://gamesdb.launchbox-app.com/games/details/160210,"La ficha enlazada de la edición física PAL atribuye el desarrollo a esta compañía. | La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-odyssey-omega-edition,Assassin's Creed Odyssey [Omega Edition],PAL España,standard,assassin s creed odyssey,assassin s creed odyssey,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/812140 | https://gamesdb.launchbox-app.com/games/details/160210,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,CUSA09303_00,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-odyssey-spartan-edition,Assassin's Creed Odyssey [Spartan Edition],PAL España,standard,assassin s creed odyssey,assassin s creed odyssey,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/812140 | https://gamesdb.launchbox-app.com/games/details/160210,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-big-ben-edition,Assassin's Creed Syndicate [Big Ben Edition],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-charing-cross-edition,Assassin's Creed Syndicate [Charing Cross Edition],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-limited-steelbook-edition,Assassin's Creed Syndicate [Limited Steelbook Edition],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-playstation-hits,Assassin's Creed Syndicate [Playstation Hits],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-special-edition,Assassin's Creed Syndicate [Special Edition],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-steelbook-edition,Assassin's Creed Syndicate [Steelbook Edition],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-syndicate-the-rooks-edition,Assassin's Creed Syndicate [The Rooks Edition],PAL España,standard,assassin s creed syndicate,assassin s creed syndicate,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Quebec,ubisoft-quebec,Ubisoft Quebec,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,4,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIDATA | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/368500 | https://www.wikidata.org/wiki/Q18602166 | https://gamesdb.launchbox-app.com/games/details/32131,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | Wikidata registra la compañía como desarrolladora. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Quebec,ubisoft-quebec,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-valhalla-collector%27s-edition,Assassin's Creed Valhalla [Collector's Edition],PAL España,standard,assassin s creed valhalla,assassin s creed valhalla,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Montreal,ubisoft-montreal,Ubisoft Montreal,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/2208920 | https://gamesdb.launchbox-app.com/games/details/474278,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Montreal,ubisoft-montreal,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-valhalla-drakkar-edition,Assassin's Creed Valhalla [Drakkar Edition],PAL España,standard,assassin s creed valhalla,assassin s creed valhalla,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Montreal,ubisoft-montreal,Ubisoft Montreal,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/2208920 | https://gamesdb.launchbox-app.com/games/details/474278,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Montreal,ubisoft-montreal,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-valhalla-gold-edition,Assassin's Creed Valhalla [Gold Edition],PAL España,standard,assassin s creed valhalla,assassin s creed valhalla,GAME_OR_UNKNOWN,DEVELOPER,developer,Ubisoft Montreal,ubisoft-montreal,Ubisoft Montreal,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/2208920 | https://gamesdb.launchbox-app.com/games/details/474278,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Montreal,ubisoft-montreal,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-valhalla-limited-edition,Assassin's Creed Valhalla [Limited Edition],PAL España,standard,assassin s creed valhalla,assassin s creed valhalla,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Montreal,ubisoft-montreal,Ubisoft Montreal,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/2208920 | https://gamesdb.launchbox-app.com/games/details/474278,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Montreal,ubisoft-montreal,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assassin%27s-creed-valhalla-ultimate-edition,Assassin's Creed Valhalla [Ultimate Edition],PAL España,standard,assassin s creed valhalla,assassin s creed valhalla,EDITION_VARIANT,DEVELOPER,developer,Ubisoft Montreal,ubisoft-montreal,Ubisoft Montreal,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,GAME_WORK | GAME_WORK_OR_PS4_RELEASE | PS4_RELEASE,3,LAUNCHBOX_GAMES_DB | STEAM_STORE | WIKIPEDIA_PS4_LIST,B_OTHER_PLATFORM | B_PS4_RELEASE | C_DISCOVERY,https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L) | https://store.steampowered.com/app/2208920 | https://gamesdb.launchbox-app.com/games/details/474278,"La lista específica de PS4 atribuye el desarrollo a esta compañía. | La ficha comercial de Steam confirma la desarrolladora de la obra, no necesariamente el port de PS4. | LaunchBox registra esta desarrolladora para su ficha de PS4.",No propagar a ports o compilaciones sin comprobar sus créditos propios.,,,,,Ubisoft Montreal,ubisoft-montreal,official,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-assetto-corsa-ultimate-edition,Assetto Corsa [Ultimate Edition],PAL España,standard,assetto corsa,assetto corsa,EDITION_VARIANT,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,505 Games,505-games,505 Games,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/assetto-corsa-ultimate-edition | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,,,,505 Games,505-games,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
ps4-asterix-&amp;-obelix-slap-them-all,Asterix & Obelix Slap Them All,PAL España,standard,asterix and obelix slap them all,asterix and obelix slap them all,GAME_OR_UNKNOWN,PHYSICAL_PUBLISHER_OR_DISTRIBUTOR,publisher,Microids,microids,Microids,EXACT_NAME_OR_ALIAS,,ADD_MISSING,HIGH,NO,EXACT_PHYSICAL_EDITION | PAL_RELEASE,2,PRICECHARTING_EXACT_PAL_PAGE | WIKIPEDIA_PS4_LIST_PAL,B_EXACT_PHYSICAL | B_PAL_RELEASE,https://www.pricecharting.com/game/pal-playstation-4/asterix-&-obelix-slap-them-all | https://en.wikipedia.org/wiki/List_of_PlayStation_4_games_(A%E2%80%93L),La ficha exacta de la edición física PAL etiqueta a esta compañía como Publisher; puede representar publicación o distribución física. | La columna PAL de la lista de PS4 atribuye la publicación a esta compañía.,Confirmar si la etiqueta Publisher representa publicación o distribución en la caja PAL.,,CUSA23755_00,,,Microids,microids,pricecharting,2026-09-05,company-credit-ps4-pal-high-additions-1,READY_ADD_MISSING
